0	0.156333107009
1	0.406772113317
2	0.759892326141
3	0.968693226166
4	0.994688417495
5	0.996437796113
6	0.997388353728
7	0.998028083749
8	0.998483342788
9	0.99881935816
10	0.999073358724
11	0.999268466362
12	0.999420015613
13	0.999538679726
14	0.999632150395
15	0.999706111551
16	0.999764841674
17	0.999811606371
18	0.999848924955
19	0.999878757356
20	0.999902638509
21	0.999921776931
22	0.999937128227
23	0.999949450635
24	0.999959347475
25	0.999967299888
26	0.999973692277
27	0.999978832214
28	0.999982966088
29	0.999986291466
30	0.99998896689
31	0.999991119667
32	0.999992852072
33	0.999994246304
34	0.99999536845
35	0.999996271656
36	0.999996998669
37	0.99999758388
38	0.999998054961
39	0.999998434178
40	0.99999873945
41	0.9999989852
42	0.999999183035
43	0.9999993423
44	0.999999470515
45	0.999999573734
46	0.99999965683
47	0.999999723728
48	0.999999777584
49	0.999999820941
50	0.999999855846
51	0.999999883947
52	0.99999990657
53	0.999999924782
54	0.999999939445
55	0.999999951249
