0	0.269606957374
1	0.781655422881
2	0.976654385313
3	0.99177340351
4	0.994942174433
5	0.996751741318
6	0.997868405465
7	0.998580790831
8	0.999045167716
9	0.999352551392
10	0.999558334308
11	0.99969728716
12	0.999791739992
13	0.999856282174
14	0.999900571953
15	0.999931068782
16	0.999952127658
17	0.999966703692
18	0.999976812568
19	0.999983835079
20	0.999988720463
21	0.999992123219
22	0.999994495753
23	0.999996151446
24	0.999997307766
25	0.999998115859
26	0.999998680912
27	0.999999076213
28	0.999999352875
29	0.999999546573
30	0.999999682229
31	0.999999777261
32	0.999999843849
33	0.999999890516
34	0.999999923228
35	0.999999946161
36	0.99999996224
37	0.999999973515
