0	0.153726405766
1	0.247224816311
2	0.307610630785
3	0.439990168345
4	0.702772662159
5	0.934501218053
6	0.995104714161
7	0.998279649675
8	0.998896315055
9	0.999282903496
10	0.99953121184
11	0.999692326418
12	0.999797553281
13	0.999866571849
14	0.999911966443
15	0.999941876728
16	0.999961607421
17	0.99997463286
18	0.999983235976
19	0.999988920026
20	0.999992676239
21	0.999995158807
22	0.999996799739
23	0.999997884427
24	0.999998601453
25	0.999999075451
26	0.999999388796
27	0.999999595942
28	0.999999732883
29	0.999999823412
30	0.99999988326
31	0.999999922824
32	0.99999994898
33	0.999999966271
34	0.999999977702
