0	0.110173104342
1	0.21330955373
2	0.242237018749
3	0.251549783913
4	0.264878556149
5	0.301960766293
6	0.422476598268
7	0.724246332458
8	0.970608741865
9	0.99948514645
10	0.999762411304
11	0.999813251589
12	0.999852545363
13	0.999883127662
14	0.999907066777
15	0.999925899087
16	0.99994077758
17	0.999952575633
18	0.999961960449
19	0.999969445628
20	0.999975429247
21	0.999980221712
22	0.999984066366
23	0.999987154865
24	0.999989638771
25	0.999991638358
26	0.999993249355
27	0.999994548155
28	0.999995595848
29	0.99999644138
30	0.999997124029
31	0.999997675351
32	0.999998120735
33	0.999998480617
34	0.999998771467
35	0.999999006564
36	0.999999196621
37	0.999999350282
38	0.999999474529
39	0.999999575001
40	0.999999656251
41	0.999999721961
42	0.999999775106
43	0.999999818089
44	0.999999852854
45	0.999999880974
46	0.99999990372
47	0.999999922118
48	0.999999937
49	0.999999949038
